Airplane;Date;Dep-Code;Departure;Way;Des-Code;Dep-Time;Arr-Time;Day;Duration;Price;PriceEx;Date-of-bought;Stop
PEGASUS;19.06.2022;ASR;ASR;Direkt Uçuş;SAW;06:00;07:25;None;Bekleme Yok;419.;99;17.02.2022;1
PEGASUS;19.06.2022;ASR;ASR;Direkt Uçuş;SAW;07:45;09:10;None;Bekleme Yok;419.;99;17.02.2022;1
PEGASUS;19.06.2022;ASR;ASR;Direkt Uçuş;SAW;09:25;10:50;None;Bekleme Yok;419.;99;17.02.2022;1
PEGASUS;19.06.2022;ASR;ASR;Direkt Uçuş;SAW;22:50;00:15;None;Bekleme Yok;599.;99;17.02.2022;1
PEGASUS;19.06.2022;ASR;ASR;Istanbul-S.Gökçen Aktarmalı;ADB;06:00;10:40;None;2 saat 5 dakika bekleme;779.;98;17.02.2022;2
PEGASUS;19.06.2022;ASR;ASR;Istanbul-S.Gökçen Aktarmalı;TZX;06:00;11:10;None;2 saat 5 dakika bekleme;939.;98;17.02.2022;2
PEGASUS;21.06.2022;SZF;SZF;Istanbul-S.Gökçen Aktarmalı;AYT;05:40;11:15;None;2 saat 55 dakika bekleme;859.;98;17.02.2022;2
PEGASUS;21.06.2022;SZF;SZF;Istanbul-S.Gökçen Aktarmalı;GZT;22:40;07:25;None;5 saat 40 dakika bekleme;889.;98;17.02.2022;2
PEGASUS;21.06.2022;SZF;SZF;Istanbul-S.Gökçen Aktarmalı;DLM;05:40;11:15;None;2 saat 55 dakika bekleme;819.;98;17.02.2022;2
PEGASUS;21.06.2022;SZF;SZF;Direkt Uçuş;SAW;05:40;07:05;None;Bekleme Yok;429.;99;17.02.2022;1
PEGASUS;24.06.2022;SZF;SZF;Istanbul-S.Gökçen Aktarmalı;KYA;17:55;22:10;None;1 saat 40 dakika bekleme;789.;98;17.02.2022;2
PEGASUS;21.06.2022;SZF;SZF;Istanbul-S.Gökçen Aktarmalı;ADB;05:40;09:20;None;1 saat 5 dakika bekleme;789.;98;17.02.2022;2
PEGASUS;23.06.2022;EDO;EDO;Istanbul-S.Gökçen Aktarmalı;AYT;08:10;12:55;None;2 saat 35 dakika bekleme;649.;98;17.02.2022;2
PEGASUS;25.06.2022;EDO;EDO;Istanbul-S.Gökçen Aktarmalı;GZT;22:50;07:25;None;6 saat bekleme;739.;98;17.02.2022;2
PEGASUS;23.06.2022;EDO;EDO;Istanbul-S.Gökçen Aktarmalı;DLM;22:05;01:25;None;1 saat 10 dakika bekleme;639.;98;17.02.2022;2
PEGASUS;23.06.2022;EDO;EDO;Direkt Uçuş;SAW;08:10;09:05;None;Bekleme Yok;279.;99;17.02.2022;1
PEGASUS;24.06.2022;EDO;EDO;Istanbul-S.Gökçen Aktarmalı;KYA;22:40;01:45;None;1 saat bekleme;639.;98;17.02.2022;2
PEGASUS;23.06.2022;EDO;EDO;Istanbul-S.Gökçen Aktarmalı;TZX;08:10;16:20;None;5 saat 35 dakika bekleme;799.;98;17.02.2022;2
PEGASUS;27.06.2022;VAN;VAN;Istanbul-S.Gökçen Aktarmalı;AYT;10:15;18:35;None;4 saat 50 dakika bekleme;949.;98;17.02.2022;2
PEGASUS;27.06.2022;VAN;VAN;Istanbul-S.Gökçen Aktarmalı;DLM;10:15;17:45;None;4 saat bekleme;939.;98;17.02.2022;2
PEGASUS;27.06.2022;VAN;VAN;Direkt Uçuş;SAW;10:15;12:30;None;Bekleme Yok;599.;99;17.02.2022;1
PEGASUS;27.06.2022;VAN;VAN;Direkt Uçuş;SAW;20:15;22:30;None;Bekleme Yok;599.;99;17.02.2022;1
PEGASUS;24.06.2022;VAN;VAN;Istanbul-S.Gökçen Aktarmalı;KYA;20:15;01:45;None;2 saat 5 dakika bekleme;959.;98;17.02.2022;2
PEGASUS;27.06.2022;VAN;VAN;Istanbul-S.Gökçen Aktarmalı;ADB;10:15;16:10;None;2 saat 30 dakika bekleme;959.;98;17.02.2022;2
PEGASUS;27.06.2022;VAN;VAN;Istanbul-S.Gökçen Aktarmalı;TZX;10:15;16:20;None;2 saat 10 dakika bekleme;1.119.;98;17.02.2022;2
PEGASUS;29.06.2022;ERC;ERC;Istanbul-S.Gökçen Aktarmalı;AYT;09:10;16:35;None;4 saat 25 dakika bekleme;819.;98;17.02.2022;2
PEGASUS;29.06.2022;ERC;ERC;Istanbul-S.Gökçen Aktarmalı;DLM;09:10;17:45;None;5 saat 35 dakika bekleme;809.;98;17.02.2022;2
PEGASUS;29.06.2022;ERC;ERC;Direkt Uçuş;SAW;09:10;10:55;None;Bekleme Yok;469.;99;17.02.2022;1
PEGASUS;29.06.2022;ERC;ERC;Istanbul-S.Gökçen Aktarmalı;ADB;09:10;16:10;None;4 saat 5 dakika bekleme;829.;98;17.02.2022;2
PEGASUS;2.07.2022;MSR;MSR;Istanbul-S.Gökçen Aktarmalı;AYT;09:00;16:35;None;4 saat 15 dakika bekleme;939.;98;17.02.2022;2
PEGASUS;2.07.2022;MSR;MSR;Istanbul-S.Gökçen Aktarmalı;DLM;09:00;17:45;None;5 saat 25 dakika bekleme;1.069.;98;17.02.2022;2
PEGASUS;2.07.2022;MSR;MSR;Direkt Uçuş;SAW;09:00;11:05;None;Bekleme Yok;569.;99;17.02.2022;1
PEGASUS;2.07.2022;MSR;MSR;Istanbul-S.Gökçen Aktarmalı;ADB;09:00;14:10;None;1 saat 55 dakika bekleme;949.;98;17.02.2022;2
PEGASUS;2.07.2022;MSR;MSR;Istanbul-S.Gökçen Aktarmalı;TZX;09:00;16:20;None;3 saat 35 dakika bekleme;1.109.;98;17.02.2022;2
PEGASUS;4.07.2022;DNZ;DNZ;Istanbul-S.Gökçen Aktarmalı;GZT;20:45;00:55;None;1 saat 25 dakika bekleme;869.;98;17.02.2022;2
PEGASUS;4.07.2022;DNZ;DNZ;Direkt Uçuş;SAW;20:45;21:50;None;Bekleme Yok;389.;99;17.02.2022;1
PEGASUS;6.07.2022;DNZ;DNZ;Istanbul-S.Gökçen Aktarmalı;KYA;18:20;22:10;None;1 saat 35 dakika bekleme;749.;98;17.02.2022;2
PEGASUS;4.07.2022;DNZ;DNZ;Istanbul-S.Gökçen Aktarmalı;TZX;20:45;01:15;None;1 saat 45 dakika bekleme;909.;98;17.02.2022;2
PEGASUS;8.07.2022;MQM;MQM;Istanbul-S.Gökçen Aktarmalı;AYT;09:05;16:35;None;4 saat 15 dakika bekleme;1.139.;98;17.02.2022;2
PEGASUS;8.07.2022;MQM;MQM;Istanbul-S.Gökçen Aktarmalı;DLM;09:05;17:45;None;5 saat 25 dakika bekleme;1.169.;98;17.02.2022;2
PEGASUS;8.07.2022;MQM;MQM;Direkt Uçuş;SAW;09:05;11:05;None;Bekleme Yok;599.;99;17.02.2022;1
PEGASUS;8.07.2022;MQM;MQM;Istanbul-S.Gökçen Aktarmalı;ADB;09:05;14:10;None;1 saat 55 dakika bekleme;1.149.;98;17.02.2022;2
PEGASUS;8.07.2022;MQM;MQM;Istanbul-S.Gökçen Aktarmalı;TZX;09:05;16:20;None;3 saat 35 dakika bekleme;1.176.;98;17.02.2022;2
PEGASUS;10.07.2022;MLX;MLX;Istanbul-S.Gökçen Aktarmalı;AYT;21:00;01:30;None;1 saat 35 dakika bekleme;949.;98;17.02.2022;2
PEGASUS;10.07.2022;MLX;MLX;Istanbul-S.Gökçen Aktarmalı;DLM;21:00;01:25;None;1 saat 30 dakika bekleme;969.;98;17.02.2022;2
PEGASUS;10.07.2022;MLX;MLX;Direkt Uçuş;SAW;21:00;22:40;None;Bekleme Yok;579.;99;17.02.2022;1
PEGASUS;21.08.2022;MLX;MLX;Istanbul-S.Gökçen Aktarmalı;KYA;21:00;01:45;None;1 saat 55 dakika bekleme;939.;98;17.02.2022;2
PEGASUS;10.07.2022;MLX;MLX;Istanbul-S.Gökçen Aktarmalı;ADB;21:00;00:55;None;1 saat 5 dakika bekleme;959.;98;17.02.2022;2
PEGASUS;9.07.2022;MLX;MLX;Istanbul-S.Gökçen Aktarmalı;TZX;10:30;16:20;None;2 saat 30 dakika bekleme;1.119.;98;17.02.2022;2
PEGASUS;12.07.2022;OGU;OGU;Istanbul-S.Gökçen Aktarmalı;AYT;08:45;16:35;None;5 saat bekleme;969.;98;17.02.2022;2
PEGASUS;12.07.2022;OGU;OGU;Istanbul-S.Gökçen Aktarmalı;DLM;21:35;01:25;None;1 saat bekleme;989.;98;17.02.2022;2
PEGASUS;12.07.2022;OGU;OGU;Direkt Uçuş;SAW;08:45;10:20;None;Bekleme Yok;569.;99;17.02.2022;1
PEGASUS;19.08.2022;OGU;OGU;Istanbul-S.Gökçen Aktarmalı;KYA;21:35;01:45;None;1 saat 25 dakika bekleme;929.;98;17.02.2022;2
PEGASUS;12.08.2022;OGU;OGU;Istanbul-S.Gökçen Aktarmalı;ADB;08:45;12:35;None;1 saat 5 dakika bekleme;949.;98;17.02.2022;2
PEGASUS;30.08.2022;VAS;VAS;Istanbul-S.Gökçen Aktarmalı;ADB;22:40;07:05;None;5 saat 50 dakika bekleme;829.;98;17.02.2022;2
PEGASUS;30.08.2022;VAS;VAS;Direkt Uçuş;SAW;22:40;00:05;None;Bekleme Yok;449.;99;17.02.2022;1
PEGASUS;30.08.2022;VAS;VAS;Istanbul-S.Gökçen Aktarmalı;GZT;22:40;07:25;None;5 saat 40 dakika bekleme;949.;98;17.02.2022;2
PEGASUS;30.08.2022;VAS;VAS;Istanbul-S.Gökçen Aktarmalı;AYT;22:40;07:05;None;5 saat 45 dakika bekleme;819.;98;17.02.2022;2
PEGASUS;26.08.2022;AJI;AJI;Istanbul-S.Gökçen Aktarmalı;TZX;10:20;16:20;None;2 saat 5 dakika bekleme;1.119.;98;17.02.2022;2
PEGASUS;26.08.2022;AJI;AJI;Direkt Uçuş;SAW;10:20;12:35;None;Bekleme Yok;599.;99;17.02.2022;1
PEGASUS;26.08.2022;AJI;AJI;Istanbul-S.Gökçen Aktarmalı;DLM;10:20;17:45;None;3 saat 55 dakika bekleme;1.129.;98;17.02.2022;2
PEGASUS;26.08.2022;AJI;AJI;Istanbul-S.Gökçen Aktarmalı;AYT;10:20;18:35;None;4 saat 45 dakika bekleme;1.139.;98;17.02.2022;2
PEGASUS;26.08.2022;ERZ;ERZ;Istanbul-S.Gökçen Aktarmalı;KYA;21:10;01:45;None;1 saat 25 dakika bekleme;929.;98;17.02.2022;2
PEGASUS;27.08.2022;ERZ;ERZ;Istanbul-S.Gökçen Aktarmalı;TZX;08:05;16:20;None;4 saat 35 dakika bekleme;1.089.;98;17.02.2022;2
PEGASUS;27.08.2022;ERZ;ERZ;Istanbul-S.Gökçen Aktarmalı;ADB;08:05;12:35;None;1 saat 20 dakika bekleme;949.;98;17.02.2022;2
PEGASUS;27.08.2022;ERZ;ERZ;Istanbul-S.Gökçen Aktarmalı;AYT;08:05;12:55;None;1 saat 35 dakika bekleme;1.139.;98;17.02.2022;2
PEGASUS;27.08.2022;ERZ;ERZ;Istanbul-S.Gökçen Aktarmalı;DLM;21:10;01:25;None;1 saat bekleme;959.;98;17.02.2022;2
PEGASUS;27.08.2022;ERZ;ERZ;Direkt Uçuş;SAW;08:05;10:05;None;Bekleme Yok;569.;99;17.02.2022;1
PEGASUS;24.08.2022;OGU;OGU;Istanbul-S.Gökçen Aktarmalı;ADB;08:45;16:10;None;4 saat 40 dakika bekleme;949.;98;17.02.2022;2
PEGASUS;24.08.2022;OGU;OGU;Direkt Uçuş;SAW;08:45;10:20;None;Bekleme Yok;569.;99;17.02.2022;1
PEGASUS;24.08.2022;OGU;OGU;Istanbul-S.Gökçen Aktarmalı;DLM;21:35;01:25;None;1 saat bekleme;969.;98;17.02.2022;2
PEGASUS;24.08.2022;OGU;OGU;Istanbul-S.Gökçen Aktarmalı;AYT;08:45;16:35;None;5 saat bekleme;939.;98;17.02.2022;2
PEGASUS;21.08.2022;OGU;OGU;Istanbul-S.Gökçen Aktarmalı;KYA;21:35;01:45;None;1 saat 25 dakika bekleme;959.;98;17.02.2022;2
PEGASUS;21.08.2022;MLX;MLX;Istanbul-S.Gökçen Aktarmalı;KYA;21:00;01:45;None;1 saat 55 dakika bekleme;939.;98;17.02.2022;2
PEGASUS;22.08.2022;MLX;MLX;Istanbul-S.Gökçen Aktarmalı;AYT;09:00;12:55;None;1 saat bekleme;1.049.;98;17.02.2022;2
PEGASUS;22.08.2022;MLX;MLX;Istanbul-S.Gökçen Aktarmalı;TZX;09:00;16:20;None;4 saat bekleme;1.109.;98;17.02.2022;2
PEGASUS;22.08.2022;MLX;MLX;Istanbul-S.Gökçen Aktarmalı;ADB;09:00;14:10;None;2 saat 20 dakika bekleme;969.;98;17.02.2022;2
PEGASUS;22.08.2022;MLX;MLX;Direkt Uçuş;SAW;09:00;10:40;None;Bekleme Yok;589.;99;17.02.2022;1
PEGASUS;22.08.2022;MLX;MLX;Istanbul-S.Gökçen Aktarmalı;DLM;09:00;17:45;None;5 saat 50 dakika bekleme;979.;98;17.02.2022;2
PEGASUS;20.08.2022;MQM;MQM;Direkt Uçuş;ADB;11:55;14:05;None;Bekleme Yok;599.;99;17.02.2022;1
PEGASUS;19.08.2022;MQM;MQM;Istanbul-S.Gökçen Aktarmalı;AYT;09:05;16:35;None;4 saat 15 dakika bekleme;989.;98;17.02.2022;2
PEGASUS;19.08.2022;MQM;MQM;Istanbul-S.Gökçen Aktarmalı;DLM;09:05;17:45;None;5 saat 25 dakika bekleme;1.049.;98;17.02.2022;2
PEGASUS;19.08.2022;MQM;MQM;Direkt Uçuş;SAW;09:05;11:05;None;Bekleme Yok;559.;99;17.02.2022;1
PEGASUS;19.08.2022;MQM;MQM;Istanbul-S.Gökçen Aktarmalı;TZX;09:05;16:20;None;3 saat 35 dakika bekleme;1.079.;98;17.02.2022;2
PEGASUS;17.08.2022;DNZ;DNZ;Istanbul-S.Gökçen Aktarmalı;TZX;18:20;01:15;None;4 saat 10 dakika bekleme;909.;98;17.02.2022;2
PEGASUS;17.08.2022;DNZ;DNZ;Istanbul-S.Gökçen Aktarmalı;KYA;18:20;22:10;None;1 saat 35 dakika bekleme;749.;98;17.02.2022;2
PEGASUS;17.08.2022;DNZ;DNZ;Direkt Uçuş;SAW;18:20;19:25;None;Bekleme Yok;389.;99;17.02.2022;1
PEGASUS;17.08.2022;DNZ;DNZ;Istanbul-S.Gökçen Aktarmalı;3 saat 50 dakika bekleme;18:20;GZT;None;Bekleme Yok;;;17.02.2022;2
PEGASUS;15.08.2022;MSR;MSR;Istanbul-S.Gökçen Aktarmalı;TZX;09:00;16:20;None;3 saat 35 dakika bekleme;1.089.;98;17.02.2022;2
PEGASUS;15.08.2022;MSR;MSR;Istanbul-S.Gökçen Aktarmalı;ADB;09:00;14:10;None;1 saat 55 dakika bekleme;949.;98;17.02.2022;2
PEGASUS;15.08.2022;MSR;MSR;Direkt Uçuş;SAW;09:00;11:05;None;Bekleme Yok;569.;99;17.02.2022;1
PEGASUS;15.08.2022;MSR;MSR;Istanbul-S.Gökçen Aktarmalı;DLM;09:00;17:45;None;5 saat 25 dakika bekleme;959.;98;17.02.2022;2
PEGASUS;15.08.2022;MSR;MSR;Istanbul-S.Gökçen Aktarmalı;AYT;09:00;16:35;None;4 saat 15 dakika bekleme;939.;98;17.02.2022;2
PEGASUS;14.08.2022;ERC;ERC;Istanbul-S.Gökçen Aktarmalı;ADB;10:05;16:10;None;3 saat 10 dakika bekleme;949.;98;17.02.2022;2
PEGASUS;14.08.2022;ERC;ERC;Direkt Uçuş;SAW;10:05;11:50;None;Bekleme Yok;509.;99;17.02.2022;1
PEGASUS;14.08.2022;ERC;ERC;Istanbul-S.Gökçen Aktarmalı;DLM;10:05;17:45;None;4 saat 40 dakika bekleme;899.;98;17.02.2022;2
PEGASUS;14.08.2022;ERC;ERC;Istanbul-S.Gökçen Aktarmalı;AYT;10:05;16:35;None;3 saat 30 dakika bekleme;939.;98;17.02.2022;2
PEGASUS;12.08.2022;VAN;VAN;Istanbul-S.Gökçen Aktarmalı;TZX;20:15;01:15;None;1 saat 5 dakika bekleme;1.089.;98;17.02.2022;2
PEGASUS;12.08.2022;VAN;VAN;Istanbul-S.Gökçen Aktarmalı;ADB;20:15;00:55;None;1 saat 15 dakika bekleme;949.;98;17.02.2022;2
PEGASUS;12.08.2022;VAN;VAN;Direkt Uçuş;SAW;20:15;22:30;None;Bekleme Yok;569.;99;17.02.2022;1
PEGASUS;12.08.2022;VAN;VAN;Istanbul-S.Gökçen Aktarmalı;DLM;20:15;01:25;None;1 saat 40 dakika bekleme;959.;98;17.02.2022;2
PEGASUS;12.08.2022;VAN;VAN;Adana Aktarmalı;AYT;18:45;22:20;None;1 saat bekleme;860.;98;17.02.2022;2
PEGASUS;8.08.2022;EDO;EDO;Istanbul-S.Gökçen Aktarmalı;TZX;08:10;16:20;None;5 saat 35 dakika bekleme;839.;98;17.02.2022;2
PEGASUS;8.08.2022;EDO;EDO;Direkt Uçuş;SAW;08:10;09:05;None;Bekleme Yok;319.;99;17.02.2022;1
PEGASUS;8.08.2022;EDO;EDO;Istanbul-S.Gökçen Aktarmalı;GZT;23:00;07:25;None;5 saat 50 dakika bekleme;799.;98;17.02.2022;2
PEGASUS;8.08.2022;EDO;EDO;Istanbul-S.Gökçen Aktarmalı;AYT;08:10;12:55;None;2 saat 35 dakika bekleme;719.;98;17.02.2022;2
PEGASUS;7.08.2022;EDO;EDO;Istanbul-S.Gökçen Aktarmalı;DLM;21:35;01:25;None;1 saat 40 dakika bekleme;709.;98;17.02.2022;2
PEGASUS;7.08.2022;SZF;SZF;Istanbul-S.Gökçen Aktarmalı;AYT;09:25;16:35;None;4 saat 30 dakika bekleme;829.;98;17.02.2022;2
PEGASUS;7.08.2022;SZF;SZF;Istanbul-S.Gökçen Aktarmalı;ADB;09:25;16:10;None;4 saat 10 dakika bekleme;809.;98;17.02.2022;2
PEGASUS;7.08.2022;SZF;SZF;Direkt Uçuş;SAW;09:25;10:50;None;Bekleme Yok;429.;99;17.02.2022;1
PEGASUS;7.08.2022;SZF;SZF;Istanbul-S.Gökçen Aktarmalı;DLM;09:25;17:45;None;5 saat 40 dakika bekleme;819.;98;17.02.2022;2
PEGASUS;7.08.2022;SZF;SZF;Istanbul-S.Gökçen Aktarmalı;GZT;22:40;07:25;None;5 saat 40 dakika bekleme;909.;98;17.02.2022;2
PEGASUS;5.08.2022;SZF;SZF;Istanbul-S.Gökçen Aktarmalı;KYA;17:55;22:10;None;1 saat 40 dakika bekleme;789.;98;17.02.2022;2
PEGASUS;5.08.2022;ASR;ASR;Istanbul-S.Gökçen Aktarmalı;TZX;06:00;11:10;None;2 saat 5 dakika bekleme;939.;98;17.02.2022;2
PEGASUS;5.08.2022;ASR;ASR;Istanbul-S.Gökçen Aktarmalı;ADB;06:00;10:40;None;2 saat 5 dakika bekleme;799.;98;17.02.2022;2
PEGASUS;5.08.2022;ASR;ASR;Direkt Uçuş;SAW;06:00;07:25;None;Bekleme Yok;419.;99;17.02.2022;1
PEGASUS;5.08.2022;ASR;ASR;Istanbul-S.Gökçen Aktarmalı;DLM;06:00;11:15;None;2 saat 35 dakika bekleme;909.;98;17.02.2022;2
PEGASUS;5.08.2022;ASR;ASR;Istanbul-S.Gökçen Aktarmalı;AYT;06:00;11:15;None;2 saat 35 dakika bekleme;849.;98;17.02.2022;2
PEGASUS;2.08.2022;HTY;HTY;Istanbul-S.Gökçen Aktarmalı;AYT;09:00;16:35;None;4 saat 40 dakika bekleme;839.;98;17.02.2022;2
PEGASUS;2.08.2022;HTY;HTY;Istanbul-S.Gökçen Aktarmalı;DLM;09:00;17:45;None;5 saat 50 dakika bekleme;859.;98;17.02.2022;2
PEGASUS;2.08.2022;HTY;HTY;Direkt Uçuş;SAW;09:00;10:40;None;Bekleme Yok;469.;99;17.02.2022;1
PEGASUS;2.08.2022;HTY;HTY;Istanbul-S.Gökçen Aktarmalı;ADB;09:00;14:10;None;2 saat 20 dakika bekleme;849.;98;17.02.2022;2
PEGASUS;2.08.2022;HTY;HTY;Istanbul-S.Gökçen Aktarmalı;TZX;09:00;16:20;None;4 saat bekleme;989.;98;17.02.2022;2
PEGASUS;1.08.2022;DIY;DIY;Istanbul-S.Gökçen Aktarmalı;TZX;09:30;16:20;None;3 saat 10 dakika bekleme;1.089.;98;17.02.2022;2
PEGASUS;1.08.2022;DIY;DIY;Direkt Uçuş;SAW;09:30;11:30;None;Bekleme Yok;569.;99;17.02.2022;1
PEGASUS;1.08.2022;DIY;DIY;Istanbul-S.Gökçen Aktarmalı;DLM;09:30;17:45;None;5 saat bekleme;959.;98;17.02.2022;2
PEGASUS;1.08.2022;DIY;DIY;Istanbul-S.Gökçen Aktarmalı;AYT;20:50;01:30;None;1 saat 25 dakika bekleme;1.069.;98;17.02.2022;2
PEGASUS;31.07.2022;DIY;DIY;Direkt Uçuş;ADB;00:15;02:25;None;Bekleme Yok;489.;99;17.02.2022;1
PEGASUS;30.07.2022;GZP;GZP;Istanbul-S.Gökçen Aktarmalı;TZX;09:15;16:20;None;4 saat 5 dakika bekleme;959.;98;17.02.2022;2
PEGASUS;30.07.2022;GZP;GZP;Istanbul-S.Gökçen Aktarmalı;ADB;09:15;14:10;None;2 saat 25 dakika bekleme;799.;98;17.02.2022;2
PEGASUS;30.07.2022;GZP;GZP;Direkt Uçuş;SAW;09:15;10:35;None;Bekleme Yok;419.;99;17.02.2022;1
PEGASUS;30.07.2022;KSY;KSY;Istanbul-S.Gökçen Aktarmalı;TZX;12:20;20:15;None;4 saat 5 dakika bekleme;1.079.;98;17.02.2022;2
PEGASUS;30.07.2022;KSY;KSY;Istanbul-S.Gökçen Aktarmalı;ADB;12:20;20:10;None;4 saat 30 dakika bekleme;939.;98;17.02.2022;2
PEGASUS;30.07.2022;KSY;KSY;Istanbul-S.Gökçen Aktarmalı;KYA;12:20;20:10;None;4 saat 30 dakika bekleme;919.;98;17.02.2022;2
PEGASUS;30.07.2022;KSY;KSY;Direkt Uçuş;SAW;12:20;14:30;None;Bekleme Yok;559.;99;17.02.2022;1
PEGASUS;30.07.2022;KSY;KSY;Istanbul-S.Gökçen Aktarmalı;DLM;12:20;20:00;None;4 saat 15 dakika bekleme;949.;98;17.02.2022;2
PEGASUS;30.07.2022;KSY;KSY;Istanbul-S.Gökçen Aktarmalı;AYT;12:20;20:15;None;4 saat 30 dakika bekleme;929.;98;17.02.2022;2
PEGASUS;26.08.2022;GNY;GNY;Istanbul-S.Gökçen Aktarmalı;TZX;19:50;01:15;None;1 saat 55 dakika bekleme;1.079.;98;17.02.2022;2
PEGASUS;26.08.2022;GNY;GNY;Istanbul-S.Gökçen Aktarmalı;ADB;19:50;00:55;None;2 saat 5 dakika bekleme;939.;98;17.02.2022;2
PEGASUS;26.08.2022;GNY;GNY;Direkt Uçuş;SAW;19:50;21:40;None;Bekleme Yok;559.;99;17.02.2022;1
PEGASUS;26.08.2022;GNY;GNY;Istanbul-S.Gökçen Aktarmalı;DLM;19:50;01:25;None;2 saat 30 dakika bekleme;949.;98;17.02.2022;2
PEGASUS;26.08.2022;GNY;GNY;Istanbul-S.Gökçen Aktarmalı;AYT;19:50;01:30;None;2 saat 35 dakika bekleme;929.;98;17.02.2022;2
PEGASUS;24.07.2022;ADA;ADA;Istanbul-S.Gökçen Aktarmalı;TZX;05:40;11:10;None;2 saat 20 dakika bekleme;969.;98;17.02.2022;2
PEGASUS;24.07.2022;ADA;ADA;Istanbul-S.Gökçen Aktarmalı;ADB;05:40;09:20;None;1 saat bekleme;829.;98;17.02.2022;2
PEGASUS;24.07.2022;ADA;ADA;Direkt Uçuş;SAW;05:40;07:10;None;Bekleme Yok;449.;99;17.02.2022;1
PEGASUS;24.07.2022;ADA;ADA;Istanbul-S.Gökçen Aktarmalı;DLM;05:40;11:15;None;2 saat 50 dakika bekleme;899.;98;17.02.2022;2
PEGASUS;24.07.2022;ADA;ADA;Direkt Uçuş;AYT;06:00;07:05;None;Bekleme Yok;349.;99;17.02.2022;1
PEGASUS;20.07.2022;ESB;ESB;Istanbul-S.Gökçen Aktarmalı;TZX;05:40;09:35;None;1 saat 10 dakika bekleme;921.;98;17.02.2022;2
PEGASUS;20.07.2022;ESB;ESB;Direkt Uçuş;ADB;07:40;08:55;None;Bekleme Yok;451.;99;17.02.2022;1
PEGASUS;20.07.2022;ESB;ESB;Direkt Uçuş;SAW;05:40;06:45;None;Bekleme Yok;391.;99;17.02.2022;1
PEGASUS;20.07.2022;ESB;ESB;Istanbul-S.Gökçen Aktarmalı;DLM;05:40;11:15;None;3 saat 15 dakika bekleme;821.;98;17.02.2022;2
PEGASUS;20.07.2022;ESB;ESB;Istanbul-S.Gökçen Aktarmalı;GZT;13:15;21:35;None;5 saat 35 dakika bekleme;881.;98;17.02.2022;2
PEGASUS;20.07.2022;ESB;ESB;Istanbul-S.Gökçen Aktarmalı;AYT;05:40;11:15;None;3 saat 15 dakika bekleme;821.;98;17.02.2022;2
PEGASUS;19.07.2022;AJI;AJI;Direkt Uçuş;SAW;10:20;12:35;None;Bekleme Yok;569.;99;17.02.2022;1
PEGASUS;19.07.2022;AJI;AJI;Istanbul-S.Gökçen Aktarmalı;TZX;10:20;16:20;None;2 saat 5 dakika bekleme;1.089.;98;17.02.2022;2
PEGASUS;19.07.2022;VAS;VAS;Istanbul-S.Gökçen Aktarmalı;AYT;22:40;07:05;None;5 saat 45 dakika bekleme;869.;98;17.02.2022;2
PEGASUS;19.07.2022;VAS;VAS;Istanbul-S.Gökçen Aktarmalı;GZT;22:40;07:25;None;5 saat 40 dakika bekleme;979.;98;17.02.2022;2
PEGASUS;19.07.2022;VAS;VAS;Direkt Uçuş;SAW;22:40;00:05;None;Bekleme Yok;499.;99;17.02.2022;1
PEGASUS;19.07.2022;VAS;VAS;Istanbul-S.Gökçen Aktarmalı;ADB;22:40;07:05;None;5 saat 50 dakika bekleme;909.;98;17.02.2022;2
PEGASUS;15.07.2022;AJI;AJI;Istanbul-S.Gökçen Aktarmalı;AYT;10:20;18:35;None;4 saat 45 dakika bekleme;1.029.;98;17.02.2022;2
PEGASUS;15.07.2022;AJI;AJI;Istanbul-S.Gökçen Aktarmalı;DLM;10:20;17:45;None;3 saat 55 dakika bekleme;1.089.;98;17.02.2022;2
PEGASUS;16.07.2022;ERZ;ERZ;Istanbul-S.Gökçen Aktarmalı;TZX;08:05;16:20;None;4 saat 35 dakika bekleme;1.109.;98;17.02.2022;2
PEGASUS;16.07.2022;ERZ;ERZ;Istanbul-S.Gökçen Aktarmalı;ADB;08:05;12:35;None;1 saat 20 dakika bekleme;949.;98;17.02.2022;2
PEGASUS;14.07.2022;ERZ;ERZ;Direkt Uçuş;SAW;21:10;23:10;None;Bekleme Yok;569.;99;17.02.2022;1
PEGASUS;14.07.2022;ERZ;ERZ;Istanbul-S.Gökçen Aktarmalı;DLM;21:10;01:25;None;1 saat bekleme;1.059.;98;17.02.2022;2
PEGASUS;14.07.2022;ERZ;ERZ;Istanbul-S.Gökçen Aktarmalı;AYT;21:10;01:30;None;1 saat 5 dakika bekleme;999.;98;17.02.2022;2
PEGASUS;6.06.2022;IGD;IGD;Istanbul-S.Gökçen Aktarmalı;AYT;14:00;20:15;None;2 saat 35 dakika bekleme;919.;98;18.02.2022;2
PEGASUS;6.06.2022;IGD;IGD;Istanbul-S.Gökçen Aktarmalı;AYT;14:00;21:20;None;3 saat 40 dakika bekleme;919.;98;18.02.2022;2
PEGASUS;6.06.2022;IGD;IGD;Istanbul-S.Gökçen Aktarmalı;GZT;14:00;21:35;None;3 saat 30 dakika bekleme;1.029.;98;18.02.2022;2
PEGASUS;6.06.2022;IGD;IGD;Istanbul-S.Gökçen Aktarmalı;DLM;14:00;23:00;None;5 saat 20 dakika bekleme;909.;98;18.02.2022;2
